Stethoscope	ECG
0.055542	-0.0823975
-0.0161743	-0.0805664
-0.0796509	-0.0799561
-0.105896	-0.0787354
-0.114136	-0.0759888
-0.0830078	-0.0735474
-0.0421143	-0.0738525
0.0201416	-0.0759888
0.0521851	-0.0775146
0.0811768	-0.0762939
0.0479126	-0.0735474
0.0283813	-0.0692749
-0.022583	-0.0662231
-0.0250244	-0.0653076
-0.0332642	-0.0634766
0.00640869	-0.0610352
0.0106812	-0.0595093
0.0427246	-0.0588989
0.0274658	-0.0592041
0.0106812	-0.0601196
-0.0222778	-0.0619507
-0.0402832	-0.0643921
-0.0323486	-0.0671387
-0.0292969	-0.0704956
-0.00823975	-0.072937
-0.00854492	-0.072937
-0.0088501	-0.0735474
-0.00610352	-0.0747681
-0.00427246	-0.0750732
0.0366211	-0.0744629
0.0408936	-0.0735474
0.0549316	-0.0726318
0.0143433	-0.0717163
-0.0219727	-0.0720215
-0.0494385	-0.072937
-0.0595093	-0.0735474
-0.0268555	-0.0744629
0.00671387	-0.0756836
0.0531006	-0.0778198
0.0576782	-0.0811768
0.0485229	-0.0836182
0.0201416	-0.0845337
-0.00518799	-0.0842285
-0.0219727	-0.083313
-0.0439453	-0.0808716
-0.0561523	-0.0787354
-0.0488281	-0.0787354
-0.0296021	-0.0802612
0.0164795	-0.0820923
0.0317383	-0.0836182
0.0534058	-0.0839233
0.0567627	-0.0827026
0.0473022	-0.0830078
0.00457764	-0.0848389
-0.0326538	-0.0869751
-0.0610352	-0.0891113
-0.0631714	-0.090332
-0.0473022	-0.0900269
-0.0317383	-0.0897217
-0.00579834	-0.0897217
0.00762939	-0.0891113
0.03479	-0.0888062
0.0457764	-0.0894165
0.0598145	-0.0912476
0.0485229	-0.0927734
0.0280762	-0.0930786
0.0143433	-0.0915527
-0.00732422	-0.0897217
-0.0234985	-0.088501
-0.0436401	-0.0878906
-0.0476074	-0.088501
-0.03479	-0.0900269
-0.012207	-0.0915527
0.00457764	-0.0933838
0.0109863	-0.0958252
0.0106812	-0.0982666
0.00457764	-0.0997925
-0.00610352	-0.100403
-0.00579834	-0.100403
0.0119019	-0.100098
0.0424194	-0.100403
0.0579834	-0.100098
0.0411987	-0.098877
-0.00427246	-0.0967407
-0.0692749	-0.0942993
-0.102844	-0.0930786
-0.107117	-0.0939941
-0.0567627	-0.09552
0.00427246	-0.0961304
0.0915527	-0.0967407
0.128174	-0.0991821
0.138855	-0.102539
0.0640869	-0.10376
-0.0238037	-0.102234
-0.119934	-0.0994873
-0.143738	-0.09552
-0.134277	-0.090332
-0.0692749	-0.0830078
-0.00549316	-0.0735474
0.168457	-0.0634766
0.319824	-0.0543213
0.0598145	-0.0463867
-0.209351	-0.0390625
-0.0247192	-0.0320435
0.121155	-0.0256348
0.0924683	-0.0201416
-0.0100708	-0.0164795
-0.249023	-0.0125122
-0.297546	-0.00732422
-0.187988	-0.00183105
0.0521851	0.00488281
0.251465	0.0115967
0.317383	0.0177002
0.248413	0.0222778
0.090332	0.0253296
-0.0689697	0.027771
-0.19928	0.027771
-0.231323	0.0247192
-0.195007	0.0192261
-0.0958252	0.012207
0.0222778	0.00427246
0.126343	-0.00366211
0.197449	-0.0119019
0.191956	-0.0195313
0.115051	-0.0268555
0.00610352	-0.032959
-0.0933838	-0.0393677
-0.151367	-0.0476074
-0.158386	-0.057373
-0.13855	-0.0683594
-0.0665283	-0.0784302
-0.0137329	-0.0875854
0.0402832	-0.0967407
0.0616455	-0.107422
0.0708008	-0.117798
0.0759888	-0.126953
0.0582886	-0.133362
0.0442505	-0.135498
0.00244141	-0.136719
-0.015564	-0.137024
-0.0262451	-0.135803
-0.00823975	-0.135193
0.0170898	-0.135193
0.0109863	-0.135193
-0.00823975	-0.134277
-0.0469971	-0.134888
-0.0576782	-0.136719
-0.0457764	-0.138855
-0.020752	-0.139771
0.0152588	-0.140076
0.0323486	-0.141296
0.0360107	-0.142822
0.0308228	-0.144348
0.0177002	-0.144958
0.0192261	-0.145874
0.0170898	-0.147705
0.015564	-0.151672
0.0170898	-0.158386
0.00701904	-0.168762
0.00518799	-0.1828
-0.00854492	-0.198669
-0.0241089	-0.213318
-0.0210571	-0.225525
-0.0369263	-0.231323
-0.0234985	-0.226135
-0.00915527	-0.206909
0.0189209	-0.170593
0.0442505	-0.114441
0.0387573	-0.0393677
0.0283813	0.0518799
-0.0137329	0.15625
-0.032959	0.273132
-0.0436401	0.402832
-0.0506592	0.53833
-0.0442505	0.664063
-0.0482178	0.768433
-0.0396729	0.847778
-0.0143433	0.898132
0.0274658	0.915222
0.0726318	0.897217
0.0848389	0.842896
0.0726318	0.752258
0.0378418	0.627441
-0.0198364	0.475769
-0.0552368	0.306702
-0.0543213	0.133057
-0.0421143	-0.032959
-0.139465	-0.183411
-0.378113	-0.311584
-0.53772	-0.411987
-0.3302	-0.481567
0.266418	-0.523376
0.965271	-0.540161
1.3266	-0.534668
1.17584	-0.508728
0.613403	-0.46875
-0.125732	-0.422974
-0.78949	-0.377197
-1.31683	-0.334778
-1.57074	-0.297241
-1.40717	-0.265198
-0.820923	-0.239868
0.0735474	-0.220947
0.961914	-0.20813
1.56555	-0.201111
1.5863	-0.198669
0.956726	-0.198059
0.0332642	-0.199585
-0.766907	-0.202026
-1.11603	-0.203552
-0.931702	-0.203247
-0.397644	-0.200806
0.160217	-0.197144
0.469971	-0.193481
0.515137	-0.189514
0.346375	-0.184631
0.0930786	-0.179138
-0.105896	-0.17395
-0.214539	-0.172729
-0.191345	-0.176392
-0.0802612	-0.18158
0.0680542	-0.184326
0.176697	-0.184326
0.180664	-0.182495
0.0619507	-0.181274
-0.0765991	-0.180969
-0.169373	-0.178833
-0.188599	-0.173645
-0.106201	-0.167542
-0.0180054	-0.161438
0.0494385	-0.154724
0.0674438	-0.149536
0.0778198	-0.146484
0.100403	-0.144348
0.10437	-0.142212
0.0973511	-0.140381
0.0125122	-0.140381
-0.0775146	-0.140686
-0.167542	-0.140076
-0.192871	-0.138855
-0.124512	-0.136719
-0.0457764	-0.133972
0.0317383	-0.131836
0.0595093	-0.13031
0.0585938	-0.127869
0.0601196	-0.122375
0.0793457	-0.116272
0.0759888	-0.111084
0.0515747	-0.107422
0.00671387	-0.10437
-0.0189209	-0.0997925
-0.0167847	-0.0952148
-0.0143433	-0.0915527
0.00335693	-0.090332
-0.0344849	-0.0894165
-0.0473022	-0.0878906
-0.0375366	-0.0845337
-0.0296021	-0.0796509
-0.00274658	-0.0744629
-0.0088501	-0.0683594
-0.00427246	-0.0601196
0.00366211	-0.0500488
0.0271606	-0.0390625
0.0466919	-0.0283813
0.0369263	-0.0180054
0.0164795	-0.00823975
0.00183105	0.0012207
0.00152588	0.0100708
-0.00732422	0.0170898
-0.0140381	0.0219727
-0.0253296	0.0262451
0.00183105	0.0314331
0.0228882	0.0378418
0.0198364	0.0442505
0.0268555	0.0482178
0.00335693	0.050354
0.0115967	0.0512695
-0.00488281	0.0521851
-0.0213623	0.0558472
-0.0183105	0.0619507
-0.0460815	0.0671387
-0.0265503	0.0720215
-0.0241089	0.0753784
-0.0192261	0.0784302
0.0134277	0.0814819
0.0100708	0.0848389
0.0201416	0.0869751
0.0204468	0.0869751
0.0170898	0.0854492
0.0308228	0.0814819
0.00640869	0.0744629
-0.0189209	0.0665283
-0.0296021	0.0582886
-0.0369263	0.0509644
-0.0143433	0.0436401
0.0164795	0.0375366
0.0302124	0.0335693
0.0534058	0.0308228
0.0375366	0.0271606
0.00152588	0.0228882
-0.0125122	0.0180054
-0.0521851	0.0131226
-0.0579834	0.00732422
-0.0616455	0.000610352
-0.0634766	-0.00823975
-0.0088501	-0.0183105
0.0247192	-0.0292969
0.0726318	-0.039978
0.0930786	-0.050354
0.0640869	-0.0598145
0.039978	-0.0686646
-0.0259399	-0.0762939
-0.0686646	-0.0823975
-0.088501	-0.0888062
-0.0897217	-0.0927734
-0.0515747	-0.0939941
-0.0192261	-0.0949097
0.0354004	-0.0967407
0.0668335	-0.0997925
0.0445557	-0.102234
-0.0494385	-0.10376
-0.0280762	-0.105591
0.249634	-0.107727
0.487061	-0.110168
0.453796	-0.112
0.143433	-0.112915
-0.335388	-0.111694
-0.778198	-0.108643
-0.90271	-0.105896
-0.657349	-0.10498
-0.204163	-0.10498
0.323792	-0.105591
0.688171	-0.105286
0.810242	-0.10498
0.691223	-0.105896
0.372925	-0.107727
0.032959	-0.110779
-0.271912	-0.114746
-0.454712	-0.118103
-0.50293	-0.119324
-0.449524	-0.118408
-0.266418	-0.117188
-0.0305176	-0.115662
0.184631	-0.111389
0.309143	-0.106201
0.301819	-0.101318
0.213013	-0.0970459
0.090332	-0.0924683
-0.0341797	-0.088501
-0.128784	-0.0860596
-0.17334	-0.0845337
-0.163269	-0.0836182
-0.138855	-0.0823975
-0.0756836	-0.0820923
-0.00488281	-0.0836182
0.0674438	-0.0869751
0.133972	-0.0891113
0.148926	-0.0894165
0.163269	-0.0888062
0.113831	-0.0888062
0.0784302	-0.088501
0.0109863	-0.0881958
-0.0619507	-0.0878906
-0.101624	-0.0857544
-0.150452	-0.0820923
-0.113831	-0.0784302
-0.0958252	-0.0741577
-0.0360107	-0.0698853
-0.00610352	-0.0656128
-0.0012207	-0.0628662
0.0170898	-0.0613403
0.015564	-0.0610352
0.0454712	-0.06073
0.0518799	-0.06073
0.0802612	-0.0604248
0.0912476	-0.0604248
0.0906372	-0.0619507
0.0320435	-0.0637817
-0.0296021	-0.0650024
-0.102844	-0.065918
-0.113831	-0.0668335
-0.0915527	-0.0683594
-0.0369263	-0.0698853
0.0158691	-0.0689697
0.0427246	-0.0665283
0.0521851	-0.0634766
0.0317383	-0.0616455
0.015564	-0.0610352
-0.0112915	-0.0610352
-0.0109863	-0.0616455
-0.0198364	-0.0628662
-0.0088501	-0.0637817
-0.0012207	-0.065918
0.00732422	-0.0704956
0.0158691	-0.0769043
0.0140381	-0.0827026
0.0241089	-0.0878906
0.00946045	-0.0921631
-0.000610352	-0.0930786
-0.0231934	-0.090332
-0.0274658	-0.0869751
-0.0201416	-0.0827026
-0.0250244	-0.0775146
-0.0231934	-0.0704956
-0.0311279	-0.0637817
-0.022583	-0.0588989
-0.00274658	-0.0552368
0.0241089	-0.0537109
0.0637817	-0.0549316
0.0888062	-0.0582886
0.0674438	-0.0616455
0.0460815	-0.0637817
-0.0131226	-0.0643921
-0.0421143	-0.0640869
-0.0549316	-0.0640869
-0.0653076	-0.0646973
-0.0323486	-0.0640869
-0.0149536	-0.0619507
0.00549316	-0.0588989
0.00396729	-0.0570679
0.00274658	-0.0570679
-0.0180054	-0.0579834
-0.0115967	-0.0601196
-0.0109863	-0.062561
0.0134277	-0.0643921
0.0466919	-0.065918
0.0756836	-0.0656128
0.0848389	-0.0634766
0.0558472	-0.0598145
0.0360107	-0.0546265
-0.0326538	-0.0457764
-0.0579834	-0.0332642
-0.0909424	-0.020752
-0.105896	-0.010376
-0.0778198	-0.00274658
-0.0671387	0.00427246
-0.0231934	0.010376
0.0152588	0.0161743
0.0653076	0.0219727
0.0817871	0.0271606
0.0909424	0.0308228
0.0805664	0.032959
0.0436401	0.0360107
0.0360107	0.0408936
-0.0280762	0.0457764
-0.0515747	0.0491333
-0.0726318	0.0494385
-0.0909424	0.0476074
-0.0622559	0.0448608
-0.0561523	0.0402832
-0.00640869	0.0320435
0.0183105	0.0204468
0.0427246	0.00732422
0.0537109	-0.00640869
0.0259399	-0.0183105
0.0390625	-0.0274658
0.0115967	-0.0354004
0.0134277	-0.043335
0.0131226	-0.0524902
-0.0128174	-0.06073
0.00213623	-0.065918
-0.0143433	-0.0701904
0.00671387	-0.0759888
0.0228882	-0.0830078
0.0244141	-0.0897217
0.0360107	-0.0952148
0.00701904	-0.100098
0	-0.10437
-0.0366211	-0.108337
-0.0497437	-0.111084
-0.050354	-0.11322
-0.0460815	-0.115051
-0.0119019	-0.117798
-0.0161743	-0.121155
0.00732422	-0.124817
0.0100708	-0.128174
0.010376	-0.131836
0.0186157	-0.134583
-0.0115967	-0.135498
-0.00457764	-0.136108
-0.0213623	-0.135803
-0.0140381	-0.135498
0.00976563	-0.133972
0.00915527	-0.130005
0.0531006	-0.126038
0.0466919	-0.125427
0.0491333	-0.128784
0.0302124	-0.135193
-0.0253296	-0.144958
-0.0372314	-0.156555
-0.0747681	-0.168762
-0.0585938	-0.18158
-0.0262451	-0.192871
-0.00244141	-0.197144
0.0421143	-0.189209
0.0396729	-0.16449
0.0579834	-0.120544
0.0521851	-0.0588989
0.0219727	0.0192261
0.0219727	0.11322
0.00701904	0.221252
0.0100708	0.342102
0.00396729	0.473633
-0.0302124	0.6073
-0.0537109	0.729065
-0.0842285	0.829773
-0.0976563	0.905762
-0.0811768	0.952759
-0.0500488	0.964966
0.00366211	0.939026
0.0604248	0.874939
0.104675	0.773926
0.115967	0.639954
0.0909424	0.478821
0.0524902	0.302734
0.0201416	0.124207
-0.0466919	-0.0442505
-0.252991	-0.19165
-0.543518	-0.31311
-0.672913	-0.407104
-0.339355	-0.471191
0.444336	-0.50415
1.17371	-0.507813
1.43951	-0.487976
1.12488	-0.450134
0.341187	-0.402832
-0.557861	-0.353699
-1.26343	-0.307617
-1.51306	-0.267334
-1.21674	-0.233459
-0.648193	-0.207214
0.0482178	-0.188599
0.748291	-0.178223
1.17981	-0.174866
1.18774	-0.175171
0.67749	-0.177002
-0.0881958	-0.178223
-0.713806	-0.177307
-0.989685	-0.176086
-0.7724	-0.174255
-0.238037	-0.169678
0.312805	-0.163269
0.627441	-0.157471
0.610352	-0.152588
0.385742	-0.149231
0.0836182	-0.14679
-0.162354	-0.144958
-0.306702	-0.144958
-0.284729	-0.145874
-0.161438	-0.147705
-0.0146484	-0.149536
0.120544	-0.149841
0.143738	-0.148315
0.102844	-0.145874
0.000610352	-0.142822
-0.0952148	-0.139771
-0.129395	-0.137024
-0.133362	-0.133057
-0.0601196	-0.128174
-0.00762939	-0.124817
0.0463867	-0.121765
0.0765991	-0.119019
0.0680542	-0.115662
0.085144	-0.112915
0.0598145	-0.111389
0.0512695	-0.109558
0.0338745	-0.105896
-0.020752	-0.102539
-0.0500488	-0.102234
-0.107727	-0.104065
-0.113525	-0.106201
-0.0634766	-0.105591
0.00457764	-0.103455
0.0579834	-0.0997925
0.0463867	-0.0967407
0.0137329	-0.0946045
-0.0271606	-0.0921631
-0.0213623	-0.0888062
0.0201416	-0.0845337
0.0527954	-0.0802612
0.0863647	-0.0750732
0.0704956	-0.0686646
0.0460815	-0.0619507
0.00701904	-0.0558472
-0.0204468	-0.0497437
-0.0415039	-0.043335
-0.0787354	-0.0366211
-0.0759888	-0.0296021
-0.0976563	-0.0222778
-0.0756836	-0.015564
-0.027771	-0.00976563
0.0299072	-0.00366211
0.103149	0.00152588
0.0964355	0.00640869
0.0747681	0.0109863
0.0158691	0.0167847
-0.0253296	0.0231934
-0.0387573	0.0299072
-0.0665283	0.0375366
-0.0558472	0.0469971
-0.0479126	0.0570679
-0.0134277	0.0662231
0.0131226	0.0750732
0.032959	0.0845337
0.06073	0.093689
0.0534058	0.100708
0.065918	0.105286
0.03479	0.108337
0.0115967	0.110168
-0.0128174	0.110168
-0.032959	0.109863
-0.0213623	0.110474
-0.0442505	0.108948
-0.0308228	0.10437
-0.0476074	0.0991821
-0.0241089	0.0952148
0.0299072	0.093689
0.0680542	0.093689
0.101929	0.0930786
0.0616455	0.0906372
0.0195313	0.0878906
-0.06073	0.0857544
-0.12146	0.0854492
-0.137329	0.0869751
-0.123596	0.0866699
-0.0369263	0.0814819
0.039978	0.072937
0.123291	0.0640869
0.141602	0.0549316
0.111084	0.0460815
0.0595093	0.0357056
-0.0161743	0.0234985
-0.0540161	0.0109863
-0.0894165	0
-0.0680542	-0.0100708
-0.0445557	-0.0183105
-0.010376	-0.0247192
0.0177002	-0.0302124
0.0100708	-0.0357056
0.00915527	-0.0408936
-0.0146484	-0.045166
-0.00762939	-0.0497437
-0.00762939	-0.0561523
0	-0.0628662
0.0128174	-0.067749
0.0137329	-0.0723267
0.0326538	-0.0778198
0.0299072	-0.0836182
0.0286865	-0.0888062
-0.0100708	-0.0921631
-0.0439453	-0.0933838
-0.0668335	-0.0930786
-0.117493	-0.0924683
-0.0942993	-0.0933838
0.155334	-0.0949097
0.451965	-0.0964355
0.480042	-0.0979614
0.248718	-0.100098
-0.188904	-0.103455
-0.635071	-0.107117
-0.806274	-0.111084
-0.663757	-0.115051
-0.246582	-0.119019
0.22522	-0.12085
0.566406	-0.119629
0.708313	-0.116272
0.584717	-0.112305
0.328674	-0.108032
0.015564	-0.102844
-0.214233	-0.0979614
-0.274658	-0.0930786
-0.239868	-0.0894165
-0.177307	-0.0854492
-0.168762	-0.0830078
-0.148621	-0.0820923
-0.0930786	-0.0820923
-0.00488281	-0.0830078
0.0820923	-0.0845337
0.127563	-0.0857544
0.133362	-0.0866699
0.0912476	-0.0881958
0.0372314	-0.0888062
-0.0119019	-0.0872803
-0.039978	-0.085144
-0.0363159	-0.0839233
-0.00396729	-0.083313
0.0320435	-0.0814819
0.0448608	-0.0778198
0.0198364	-0.0741577
-0.0216675	-0.0717163
-0.055542	-0.0708008
-0.0747681	-0.0704956
-0.0619507	-0.0720215
-0.0405884	-0.072937
-0.00488281	-0.0714111
0.0231934	-0.0692749
0.0509644	-0.0708008
0.0588989	-0.0726318
0.0439453	-0.072937
0.0219727	-0.0720215
-0.0012207	-0.071106
-0.00915527	-0.0698853
-0.0238037	-0.0701904
-0.0241089	-0.071106
-0.0366211	-0.0704956
-0.0308228	-0.0683594
-0.0216675	-0.0668335
-0.000915527	-0.0662231
0.0238037	-0.0662231
0.0320435	-0.0671387
0.0418091	-0.0674438
0.0320435	-0.0665283
0.0262451	-0.0653076
0.00793457	-0.0643921
-0.00549316	-0.0650024
-0.0149536	-0.065918
-0.0231934	-0.0671387
-0.0134277	-0.0671387
-0.00457764	-0.0662231
0.015564	-0.0665283
0.0210571	-0.0683594
0.0140381	-0.0704956
-0.0146484	-0.0720215
-0.0445557	-0.0738525
-0.050354	-0.0772095
-0.0445557	-0.0827026
-0.00823975	-0.0881958
0.0158691	-0.0921631
0.0372314	-0.0952148
0.0567627	-0.0973511
0.0466919	-0.0997925
0.0283813	-0.102844
-0.0241089	-0.10498
-0.0576782	-0.10498
-0.0814819	-0.102234
-0.0784302	-0.0970459
-0.0369263	-0.0918579
-0.000915527	-0.0872803
0.0531006	-0.0827026
0.0646973	-0.078125
0.0836182	-0.0741577
0.0796509	-0.0720215
0.0552368	-0.071106
0.0302124	-0.0717163
-0.039978	-0.0738525
-0.0732422	-0.0769043
-0.110168	-0.0814819
-0.0985718	-0.0872803
-0.0491333	-0.0927734
0.00183105	-0.0967407
0.0881958	-0.0982666
0.101624	-0.098877
0.102844	-0.100098
0.0531006	-0.101318
-0.00488281	-0.101624
-0.0283813	-0.100708
-0.0762939	-0.0982666
-0.065918	-0.0942993
-0.0704956	-0.090332
-0.0402832	-0.0863647
0.00823975	-0.0811768
0.0299072	-0.0744629
0.0665283	-0.0665283
0.0531006	-0.0570679
0.0274658	-0.0482178
-0.00244141	-0.0402832
-0.0488281	-0.0323486
-0.0387573	-0.0241089
-0.0369263	-0.0177002
-0.00244141	-0.0140381
0.0366211	-0.0115967
0.0448608	-0.00854492
0.0579834	-0.00457764
0.0170898	-0.000915527
-0.00457764	0.00335693
-0.0259399	0.00854492
-0.0549316	0.0143433
-0.0460815	0.020752
-0.0457764	0.0280762
-0.0213623	0.0360107
0.00976563	0.0424194
0.0204468	0.0454712
0.0387573	0.0448608
0.0216675	0.0421143
0.00946045	0.0378418
0.00213623	0.0317383
-0.0234985	0.0231934
-0.0210571	0.0128174
-0.0219727	0.00152588
-0.0125122	-0.00823975
0.0180054	-0.0164795
0.0280762	-0.0241089
0.0515747	-0.0311279
0.0460815	-0.0375366
0.0149536	-0.0436401
0.00244141	-0.0509644
-0.0286865	-0.0579834
-0.0427246	-0.0640869
-0.050354	-0.0701904
-0.0524902	-0.0769043
-0.0238037	-0.083313
-0.00488281	-0.0891113
0.0219727	-0.0949097
0.0582886	-0.100403
0.071106	-0.105591
0.0854492	-0.110474
0.0595093	-0.115662
0.017395	-0.121765
-0.0244141	-0.127563
-0.0680542	-0.132141
-0.0619507	-0.135498
-0.065918	-0.137939
-0.0592041	-0.140991
-0.039978	-0.142212
-0.0396729	-0.141907
-0.00823975	-0.140686
0.00518799	-0.138245
0.0228882	-0.135803
0.0518799	-0.133667
0.0405884	-0.131226
0.0396729	-0.129089
0.0311279	-0.127869
0.0088501	-0.128479
-0.00396729	-0.131836
-0.0216675	-0.138245
-0.0164795	-0.148315
0.00274658	-0.161743
0.0109863	-0.177917
0.0131226	-0.194092
0.00732422	-0.20752
-0.000610352	-0.214844
-0.00427246	-0.212402
-0.00213623	-0.195923
-0.000610352	-0.161743
-0.00549316	-0.108643
-0.0109863	-0.0366211
-0.00854492	0.0534058
-0.0012207	0.157471
0.00244141	0.273132
0.00244141	0.39917
0.0088501	0.530701
0.00152588	0.656738
-0.0195313	0.765381
-0.0366211	0.850525
-0.057373	0.909729
-0.0521851	0.937195
-0.0152588	0.927734
0.0262451	0.880432
0.0708008	0.796814
0.0915527	0.680847
0.0836182	0.536499
0.0796509	0.370178
0.0396729	0.194092
-0.101624	0.0216675
-0.366211	-0.135193
-0.611267	-0.268555
-0.541077	-0.373535
0.00274658	-0.448608
0.727844	-0.493164
1.18225	-0.509033
1.11877	-0.500488
0.603333	-0.473022
-0.119019	-0.433655
-0.718994	-0.388489
-1.02203	-0.340881
-1.02814	-0.2948
-0.745544	-0.255432
-0.353394	-0.224304
0.0402832	-0.201416
0.483704	-0.185242
0.875244	-0.172729
1.04218	-0.16449
0.761414	-0.160828
0.0698853	-0.161743
-0.670166	-0.166321
-1.12091	-0.171509
-1.01105	-0.177307
-0.450745	-0.183411
0.234375	-0.188293
0.769653	-0.189514
0.906677	-0.187683
0.711975	-0.184326
0.334473	-0.18158
-0.0894165	-0.177917
-0.376892	-0.172119
-0.515137	-0.166626
-0.465698	-0.163269
-0.290833	-0.160828
-0.0808716	-0.159302
0.127563	-0.159302
0.217896	-0.160217
0.227661	-0.162048
0.154114	-0.163879
0.0466919	-0.163574
-0.0177002	-0.161743
-0.0585938	-0.158386
-0.0430298	-0.153198
-0.0387573	-0.147095
-0.043335	-0.141296
-0.0317383	-0.135498
-0.0192261	-0.129395
0.00701904	-0.123596
-0.00396729	-0.119324
-0.0134277	-0.115662
-0.0106812	-0.111694
0.00946045	-0.108032
0.0167847	-0.105286
-0.0213623	-0.104675
-0.0524902	-0.105896
-0.0820923	-0.106201
-0.0357056	-0.104065
0.0292969	-0.100098
0.0830078	-0.0973511
0.101318	-0.0952148
0.0741577	-0.0933838
0.0595093	-0.0921631
0.0177002	-0.0906372
-0.00701904	-0.0888062
-0.027771	-0.0854492
-0.0561523	-0.0805664
-0.0485229	-0.0756836
-0.0274658	-0.0714111
0.012207	-0.0662231
0.0308228	-0.0585938
0.0271606	-0.0494385
0.0152588	-0.0408936
-0.0280762	-0.0338745
-0.0610352	-0.0262451
-0.0881958	-0.0186157
-0.0842285	-0.0112915
-0.0460815	-0.00427246
0.00579834	0.00213623
0.0650024	0.00762939
0.0949097	0.0131226
0.115356	0.020752
0.0921631	0.0305176
0.0521851	0.0396729
-0.00488281	0.0473022
-0.0598145	0.0546265
-0.0845337	0.062561
-0.0790405	0.0704956
-0.0494385	0.0772095
-0.0183105	0.0817871
0.00305176	0.085144
0.0137329	0.0900269
0.020752	0.0952148
0.0268555	0.0991821
0.0357056	0.102539
0.0335693	0.106506
0.0363159	0.109863
0.0238037	0.111084
0.00976563	0.109558
-0.0201416	0.107422
-0.0439453	0.10437
-0.0564575	0.0997925
-0.0479126	0.0942993
-0.0283813	0.088501
-0.0115967	0.0817871
0.0219727	0.0744629
0.0378418	0.0689697
0.0448608	0.0656128
0.0314331	0.0631714
0.0195313	0.0604248
0.00946045	0.0576782
-0.00976563	0.0546265
-0.0198364	0.0497437
-0.0442505	0.0439453
-0.038147	0.0369263
-0.0256348	0.0283813
-0.00823975	0.0189209
0.0177002	0.00823975
0.0338745	-0.00274658
0.0335693	-0.0125122
0.0256348	-0.0201416
0.00213623	-0.0265503
-0.0115967	-0.0320435
-0.0256348	-0.0375366
-0.0219727	-0.043335
-0.010376	-0.0488281
0.0119019	-0.0537109
0.0317383	-0.0576782
0.0299072	-0.0619507
0.0088501	-0.0668335
-0.0201416	-0.0738525
-0.0473022	-0.0820923
-0.0445557	-0.0897217
-0.0305176	-0.09552
-0.00427246	-0.0997925
0.00518799	-0.104065
0.00396729	-0.107727
0.0131226	-0.108643
-0.012207	-0.107117
-0.0656128	-0.105286
-0.00335693	-0.10437
0.245056	-0.104065
0.407715	-0.102234
0.326843	-0.0997925
0.050354	-0.0976563
-0.39032	-0.0964355
-0.714111	-0.0958252
-0.730896	-0.0942993
-0.452271	-0.0921631
0.00305176	-0.0900269
0.437927	-0.0875854
0.717163	-0.085144
0.741882	-0.0836182
0.52124	-0.0842285
0.184631	-0.0857544
-0.163269	-0.0872803
-0.390015	-0.0869751
-0.464783	-0.0863647
-0.401917	-0.0866699
-0.252991	-0.088501
-0.101624	-0.0894165
0.0289917	-0.090332
0.102539	-0.0912476
0.146484	-0.0906372
0.150757	-0.0897217
0.135498	-0.088501
0.115967	-0.0863647
0.078125	-0.0845337
0.0494385	-0.0839233
-0.000305176	-0.0842285
-0.0332642	-0.0839233
-0.0592041	-0.0823975
-0.088501	-0.0787354
-0.0772095	-0.0744629
-0.0628662	-0.0701904
-0.0274658	-0.0674438
0.00488281	-0.0662231
0.022583	-0.0653076
0.0360107	-0.0653076
0.00976563	-0.0671387
-0.00671387	-0.0692749
-0.0219727	-0.0720215
-0.0262451	-0.0756836
-0.00183105	-0.0814819
0.00335693	-0.0869751
0.0247192	-0.0897217
0.0344849	-0.0900269
0.0296021	-0.0891113
0.0311279	-0.0869751
0.00671387	-0.0830078
-0.000915527	-0.0790405
-0.0177002	-0.0756836
-0.0271606	-0.0717163
-0.00518799	-0.0671387
-0.00457764	-0.0628662
0.00793457	-0.0610352
0.0128174	-0.0631714
0.00244141	-0.0680542
-0.000305176	-0.0732422
-0.0149536	-0.0765991
-0.0152588	-0.0790405
-0.0106812	-0.0817871
-0.00274658	-0.0842285
0.0134277	-0.0869751
0.0167847	-0.0891113
0.0106812	-0.0900269
-0.00549316	-0.0897217
-0.0189209	-0.0894165
-0.0323486	-0.088501
-0.0201416	-0.0869751
0.00976563	-0.0857544
0.0427246	-0.085144
0.0723267	-0.0839233
0.0588989	-0.0823975
0.0143433	-0.0817871
-0.0469971	-0.0823975
-0.108948	-0.0839233
-0.106812	-0.0866699
-0.0811768	-0.0894165
-0.015564	-0.0912476
0.0561523	-0.0933838
0.0784302	-0.0958252
0.107727	-0.098877
0.062561	-0.101318
0.0183105	-0.102234
-0.0323486	-0.103455
-0.100708	-0.104675
-0.0704956	-0.10498
-0.00610352	-0.104675
0.0390625	-0.105286
0.065918	-0.106506
0.0317383	-0.106812
0.00457764	-0.106812
-0.0256348	-0.106506
-0.0143433	-0.105591
0.0125122	-0.103149
0.0128174	-0.100708
0.0183105	-0.0997925
-0.00518799	-0.0985718
-0.0109863	-0.0958252
-0.0216675	-0.0918579
-0.032959	-0.0875854
-0.0222778	-0.0836182
-0.00366211	-0.0805664
0.0195313	-0.078125
0.0140381	-0.0762939
0.0149536	-0.0753784
0.00152588	-0.0753784
-0.0119019	-0.0765991
-0.0216675	-0.0796509
-0.0378418	-0.0842285
-0.0259399	-0.0878906
-0.0131226	-0.0909424
0.027771	-0.0930786
0.0628662	-0.0952148
0.0683594	-0.0973511
0.0558472	-0.0985718
-0.00274658	-0.0991821
