L I	L III	L II(Calc.)
0.0958252	-0.0244141	0.0714111
0.0985718	-0.0234985	0.0750732
0.101318	-0.022583	0.0787354
0.104675	-0.0216675	0.0830078
0.108032	-0.020752	0.0872803
0.109863	-0.0192261	0.0906372
0.110474	-0.0177002	0.0927734
0.110168	-0.0158691	0.0942993
0.109558	-0.0140381	0.09552
0.107117	-0.0119019	0.0952148
0.101624	-0.00854492	0.0930786
0.0939941	-0.00518799	0.0888062
0.0863647	-0.00183105	0.0845337
0.0799561	0.0012207	0.0811768
0.0747681	0.00427246	0.0790405
0.0695801	0.00701904	0.0765991
0.0637817	0.00976563	0.0735474
0.057373	0.012207	0.0695801
0.0515747	0.0143433	0.065918
0.0473022	0.0158691	0.0631714
0.0445557	0.0167847	0.0613403
0.0424194	0.0164795	0.0588989
0.0387573	0.0161743	0.0549316
0.032959	0.0164795	0.0494385
0.0256348	0.0170898	0.0427246
0.0189209	0.0170898	0.0360107
0.012207	0.0164795	0.0286865
0.00579834	0.0152588	0.0210571
-0.000610352	0.0137329	0.0131226
-0.00701904	0.0119019	0.00488281
-0.0134277	0.00976563	-0.00366211
-0.0201416	0.00762939	-0.0125122
-0.027771	0.00549316	-0.0222778
-0.0366211	0.00274658	-0.0338745
-0.0454712	0	-0.0454712
-0.0534058	-0.00244141	-0.0558472
-0.0595093	-0.00518799	-0.0646973
-0.0653076	-0.00732422	-0.0726318
-0.0723267	-0.00854492	-0.0808716
-0.0793457	-0.0088501	-0.0881958
-0.0845337	-0.00946045	-0.0939941
-0.0872803	-0.010376	-0.0976563
-0.0881958	-0.0109863	-0.0991821
-0.088501	-0.0119019	-0.100403
-0.0866699	-0.0128174	-0.0994873
-0.0842285	-0.0137329	-0.0979614
-0.0817871	-0.0146484	-0.0964355
-0.0790405	-0.0164795	-0.09552
-0.0756836	-0.0189209	-0.0946045
-0.0720215	-0.0210571	-0.0930786
-0.0695801	-0.0228882	-0.0924683
-0.0686646	-0.0241089	-0.0927734
-0.0692749	-0.0250244	-0.0942993
-0.0717163	-0.0262451	-0.0979614
-0.0747681	-0.0268555	-0.101624
-0.0775146	-0.0271606	-0.104675
-0.0796509	-0.0271606	-0.106812
-0.0814819	-0.0274658	-0.108948
-0.0827026	-0.0274658	-0.110168
-0.0823975	-0.0271606	-0.109558
-0.0817871	-0.0271606	-0.108948
-0.0811768	-0.0265503	-0.107727
-0.0799561	-0.0262451	-0.106201
-0.0778198	-0.0259399	-0.10376
-0.0741577	-0.0253296	-0.0994873
-0.0708008	-0.0247192	-0.09552
-0.0686646	-0.0241089	-0.0927734
-0.0683594	-0.0234985	-0.0918579
-0.0683594	-0.0231934	-0.0915527
-0.0674438	-0.0228882	-0.090332
-0.067749	-0.0228882	-0.0906372
-0.0698853	-0.0228882	-0.0927734
-0.0717163	-0.0234985	-0.0952148
-0.071106	-0.0244141	-0.09552
-0.0695801	-0.0256348	-0.0952148
-0.0680542	-0.0271606	-0.0952148
-0.0662231	-0.0283813	-0.0946045
-0.0656128	-0.0292969	-0.0949097
-0.0653076	-0.0302124	-0.09552
-0.0643921	-0.0314331	-0.0958252
-0.0634766	-0.0323486	-0.0958252
-0.0631714	-0.0323486	-0.09552
-0.0634766	-0.0314331	-0.0949097
-0.0640869	-0.0302124	-0.0942993
-0.0646973	-0.0286865	-0.0933838
-0.0646973	-0.0268555	-0.0915527
-0.0643921	-0.0250244	-0.0894165
-0.0643921	-0.0234985	-0.0878906
-0.0640869	-0.0219727	-0.0860596
-0.0637817	-0.020752	-0.0845337
-0.0622559	-0.0195313	-0.0817871
-0.0598145	-0.0192261	-0.0790405
-0.0582886	-0.0195313	-0.0778198
-0.0579834	-0.0204468	-0.0784302
-0.057373	-0.0216675	-0.0790405
-0.0570679	-0.0228882	-0.0799561
-0.0585938	-0.0247192	-0.083313
-0.0601196	-0.0268555	-0.0869751
-0.0601196	-0.0286865	-0.0888062
-0.0595093	-0.0299072	-0.0894165
-0.0585938	-0.0305176	-0.0891113
-0.057373	-0.0308228	-0.0881958
-0.0558472	-0.0308228	-0.0866699
-0.0534058	-0.0308228	-0.0842285
-0.0500488	-0.0308228	-0.0808716
-0.0479126	-0.0305176	-0.0784302
-0.0482178	-0.0299072	-0.078125
-0.0500488	-0.0286865	-0.0787354
-0.0512695	-0.0274658	-0.0787354
-0.0515747	-0.0268555	-0.0784302
-0.0509644	-0.0265503	-0.0775146
-0.0506592	-0.0268555	-0.0775146
-0.0518799	-0.0274658	-0.0793457
-0.0524902	-0.0283813	-0.0808716
-0.0524902	-0.0289917	-0.0814819
-0.0521851	-0.0292969	-0.0814819
-0.0518799	-0.0292969	-0.0811768
-0.0512695	-0.0296021	-0.0808716
-0.0512695	-0.0302124	-0.0814819
-0.0524902	-0.0305176	-0.0830078
-0.0540161	-0.0302124	-0.0842285
-0.055542	-0.0305176	-0.0860596
-0.0561523	-0.0314331	-0.0875854
-0.0567627	-0.032959	-0.0897217
-0.0576782	-0.0341797	-0.0918579
-0.0579834	-0.0350952	-0.0930786
-0.0579834	-0.0360107	-0.0939941
-0.0582886	-0.0366211	-0.0949097
-0.0588989	-0.0372314	-0.0961304
-0.0595093	-0.0372314	-0.0967407
-0.0595093	-0.0369263	-0.0964355
-0.0595093	-0.0363159	-0.0958252
-0.0592041	-0.0344849	-0.093689
-0.0585938	-0.0326538	-0.0912476
-0.057373	-0.0317383	-0.0891113
-0.055542	-0.0314331	-0.0869751
-0.0534058	-0.0317383	-0.085144
-0.0506592	-0.0317383	-0.0823975
-0.0482178	-0.0314331	-0.0796509
-0.0454712	-0.0311279	-0.0765991
-0.0436401	-0.0314331	-0.0750732
-0.043335	-0.0317383	-0.0750732
-0.0445557	-0.0317383	-0.0762939
-0.0457764	-0.0314331	-0.0772095
-0.0466919	-0.0308228	-0.0775146
-0.0485229	-0.0302124	-0.0787354
-0.0506592	-0.0292969	-0.0799561
-0.0531006	-0.0283813	-0.0814819
-0.0564575	-0.027771	-0.0842285
-0.0610352	-0.0280762	-0.0891113
-0.0640869	-0.0286865	-0.0927734
-0.0650024	-0.0296021	-0.0946045
-0.0634766	-0.0308228	-0.0942993
-0.0613403	-0.0314331	-0.0927734
-0.0604248	-0.0320435	-0.0924683
-0.0592041	-0.0323486	-0.0915527
-0.057373	-0.0326538	-0.0900269
-0.0546265	-0.0332642	-0.0878906
-0.0512695	-0.0338745	-0.085144
-0.0466919	-0.0341797	-0.0808716
-0.0424194	-0.0341797	-0.0765991
-0.0405884	-0.0338745	-0.0744629
-0.0415039	-0.0335693	-0.0750732
-0.0442505	-0.0332642	-0.0775146
-0.0469971	-0.0332642	-0.0802612
-0.0485229	-0.0332642	-0.0817871
-0.0497437	-0.0335693	-0.083313
-0.0500488	-0.0338745	-0.0839233
-0.0497437	-0.0338745	-0.0836182
-0.0485229	-0.0338745	-0.0823975
-0.0463867	-0.0341797	-0.0805664
-0.0424194	-0.0344849	-0.0769043
-0.0375366	-0.0350952	-0.0726318
-0.0332642	-0.0344849	-0.067749
-0.0305176	-0.0326538	-0.0631714
-0.0289917	-0.0296021	-0.0585938
-0.0283813	-0.0262451	-0.0546265
-0.027771	-0.0222778	-0.0500488
-0.0265503	-0.017395	-0.0439453
-0.0250244	-0.0125122	-0.0375366
-0.0234985	-0.00701904	-0.0305176
-0.0234985	-0.000610352	-0.0241089
-0.0241089	0.00579834	-0.0183105
-0.0244141	0.0115967	-0.0128174
-0.0244141	0.0158691	-0.00854492
-0.0234985	0.0192261	-0.00427246
-0.022583	0.0222778	-0.000305176
-0.022583	0.0247192	0.00213623
-0.0228882	0.0265503	0.00366211
-0.022583	0.0283813	0.00579834
-0.0210571	0.0299072	0.0088501
-0.0170898	0.0308228	0.0137329
-0.010376	0.0305176	0.0201416
-0.00183105	0.0299072	0.0280762
0.00732422	0.0292969	0.0366211
0.0164795	0.0292969	0.0457764
0.0253296	0.0296021	0.0549316
0.0332642	0.0289917	0.0622559
0.0402832	0.0262451	0.0665283
0.0460815	0.0216675	0.067749
0.0485229	0.0164795	0.0650024
0.0463867	0.0109863	0.057373
0.0402832	0.00549316	0.0457764
0.0338745	-0.000610352	0.0332642
0.0283813	-0.00762939	0.020752
0.0234985	-0.0152588	0.00823975
0.0192261	-0.0231934	-0.00396729
0.0149536	-0.0302124	-0.0152588
0.010376	-0.0354004	-0.0250244
0.00579834	-0.0387573	-0.032959
0.00183105	-0.0405884	-0.0387573
-0.00274658	-0.0415039	-0.0442505
-0.00732422	-0.0418091	-0.0491333
-0.0125122	-0.0418091	-0.0543213
-0.0192261	-0.0421143	-0.0613403
-0.0265503	-0.0427246	-0.0692749
-0.0338745	-0.043335	-0.0772095
-0.0411987	-0.0439453	-0.085144
-0.0482178	-0.0442505	-0.0924683
-0.0540161	-0.045166	-0.0991821
-0.0582886	-0.0466919	-0.10498
-0.06073	-0.0491333	-0.109863
-0.0616455	-0.0509644	-0.11261
-0.0622559	-0.0521851	-0.114441
-0.0622559	-0.0527954	-0.115051
-0.0622559	-0.0537109	-0.115967
-0.0622559	-0.0549316	-0.117188
-0.0619507	-0.0564575	-0.118408
-0.0610352	-0.0582886	-0.119324
-0.0604248	-0.0598145	-0.120239
-0.0601196	-0.0616455	-0.121765
-0.0601196	-0.0628662	-0.122986
-0.0610352	-0.0637817	-0.124817
-0.0628662	-0.0634766	-0.126343
-0.0653076	-0.062561	-0.127869
-0.067749	-0.0601196	-0.127869
-0.0686646	-0.0570679	-0.125732
-0.0689697	-0.0543213	-0.123291
-0.0701904	-0.0515747	-0.121765
-0.0714111	-0.0497437	-0.121155
-0.072937	-0.0494385	-0.122375
-0.0741577	-0.0509644	-0.125122
-0.0750732	-0.0561523	-0.131226
-0.0744629	-0.0656128	-0.140076
-0.0726318	-0.078125	-0.150757
-0.0717163	-0.0924683	-0.164185
-0.072937	-0.106506	-0.179443
-0.0762939	-0.117798	-0.194092
-0.0772095	-0.124207	-0.201416
-0.0714111	-0.124512	-0.195923
-0.0561523	-0.118103	-0.174255
-0.0305176	-0.104675	-0.135193
0.00579834	-0.0836182	-0.0778198
0.0521851	-0.0540161	-0.00183105
0.109253	-0.0183105	0.0909424
0.179443	0.0228882	0.202332
0.262146	0.0686646	0.330811
0.355835	0.117188	0.473022
0.453186	0.163879	0.617065
0.546265	0.202332	0.748596
0.628662	0.230103	0.858765
0.695801	0.246277	0.942078
0.742798	0.249329	0.992126
0.765686	0.237122	1.00281
0.762024	0.20813	0.970154
0.72998	0.16449	0.89447
0.667419	0.112	0.779419
0.575256	0.0561523	0.631409
0.45929	0.000305176	0.459595
0.330505	-0.0537109	0.276794
0.201111	-0.101929	0.0991821
0.0778198	-0.140381	-0.062561
-0.0323486	-0.166626	-0.198975
-0.123901	-0.180664	-0.304565
-0.193481	-0.183716	-0.377197
-0.239563	-0.178223	-0.417786
-0.262451	-0.167847	-0.430298
-0.263367	-0.155334	-0.418701
-0.245667	-0.142517	-0.388184
-0.21637	-0.130005	-0.346375
-0.182495	-0.117798	-0.300293
-0.149841	-0.106201	-0.256042
-0.123291	-0.09552	-0.218811
-0.104675	-0.0857544	-0.19043
-0.0921631	-0.0762939	-0.168457
-0.0842285	-0.067749	-0.151978
-0.0814819	-0.0604248	-0.141907
-0.0823975	-0.0549316	-0.137329
-0.0854492	-0.0518799	-0.137329
-0.0900269	-0.0509644	-0.140991
-0.0946045	-0.0515747	-0.146179
-0.0985718	-0.0537109	-0.152283
-0.101013	-0.0567627	-0.157776
-0.101929	-0.0601196	-0.162048
-0.102234	-0.062561	-0.164795
-0.101929	-0.0640869	-0.166016
-0.100708	-0.0646973	-0.165405
-0.0997925	-0.0646973	-0.16449
-0.0994873	-0.0637817	-0.163269
-0.098877	-0.062561	-0.161438
-0.0979614	-0.0610352	-0.158997
-0.09552	-0.0595093	-0.155029
-0.0924683	-0.0582886	-0.150757
-0.0894165	-0.0570679	-0.146484
-0.0869751	-0.0567627	-0.143738
-0.0842285	-0.0564575	-0.140686
-0.0811768	-0.0561523	-0.137329
-0.078125	-0.0561523	-0.134277
-0.0756836	-0.0558472	-0.131531
-0.0735474	-0.0564575	-0.130005
-0.0704956	-0.0576782	-0.128174
-0.0680542	-0.0585938	-0.126648
-0.0668335	-0.0588989	-0.125732
-0.0668335	-0.0585938	-0.125427
-0.0668335	-0.0582886	-0.125122
-0.0665283	-0.0570679	-0.123596
-0.0653076	-0.0558472	-0.121155
-0.0634766	-0.0543213	-0.117798
-0.0610352	-0.0531006	-0.114136
-0.0579834	-0.0518799	-0.109863
-0.0549316	-0.0509644	-0.105896
-0.0515747	-0.0497437	-0.101318
-0.0482178	-0.0488281	-0.0970459
-0.0457764	-0.0482178	-0.0939941
-0.0436401	-0.0482178	-0.0918579
-0.0421143	-0.0482178	-0.090332
-0.0415039	-0.0482178	-0.0897217
-0.0411987	-0.0482178	-0.0894165
-0.0402832	-0.0488281	-0.0891113
-0.038147	-0.0497437	-0.0878906
-0.0363159	-0.0509644	-0.0872803
-0.0344849	-0.0518799	-0.0863647
-0.0314331	-0.0527954	-0.0842285
-0.0262451	-0.0540161	-0.0802612
-0.0195313	-0.0552368	-0.0747681
-0.0128174	-0.0567627	-0.0695801
-0.00823975	-0.0579834	-0.0662231
-0.00488281	-0.0592041	-0.0640869
-0.0012207	-0.0598145	-0.0610352
0.00244141	-0.0604248	-0.0579834
0.00579834	-0.06073	-0.0549316
0.0088501	-0.0613403	-0.0524902
0.0109863	-0.0610352	-0.0500488
0.0140381	-0.0616455	-0.0476074
0.0177002	-0.0619507	-0.0442505
0.0213623	-0.0616455	-0.0402832
0.0247192	-0.06073	-0.0360107
0.0286865	-0.0601196	-0.0314331
0.0332642	-0.0595093	-0.0262451
0.0378418	-0.0595093	-0.0216675
0.0421143	-0.0592041	-0.0170898
0.045166	-0.0582886	-0.0131226
0.0482178	-0.0576782	-0.00946045
0.0509644	-0.0570679	-0.00610352
0.0531006	-0.0567627	-0.00366211
0.0552368	-0.0567627	-0.00152588
0.0582886	-0.0570679	0.0012207
0.0622559	-0.0576782	0.00457764
0.0662231	-0.0582886	0.00793457
0.0695801	-0.0582886	0.0112915
0.0735474	-0.0579834	0.015564
0.0769043	-0.0570679	0.0198364
0.0799561	-0.0558472	0.0241089
0.083313	-0.0546265	0.0286865
0.0875854	-0.0534058	0.0341797
0.0918579	-0.0518799	0.039978
0.0961304	-0.0500488	0.0460815
0.0997925	-0.0482178	0.0515747
0.103455	-0.0460815	0.057373
0.106812	-0.0442505	0.062561
0.109253	-0.0421143	0.0671387
0.110779	-0.0402832	0.0704956
0.111389	-0.038147	0.0732422
0.111084	-0.0357056	0.0753784
0.110474	-0.0332642	0.0772095
0.109253	-0.0305176	0.0787354
0.107422	-0.0274658	0.0799561
0.105896	-0.0250244	0.0808716
0.104675	-0.022583	0.0820923
0.102539	-0.0195313	0.0830078
0.100098	-0.0161743	0.0839233
0.0979614	-0.0125122	0.0854492
0.0967407	-0.00915527	0.0875854
0.0952148	-0.00579834	0.0894165
0.0927734	-0.00244141	0.090332
0.088501	0.00152588	0.0900269
0.0827026	0.00549316	0.0881958
0.0756836	0.00915527	0.0848389
0.0680542	0.0131226	0.0811768
0.0604248	0.0161743	0.0765991
0.0512695	0.0189209	0.0701904
0.0424194	0.0213623	0.0637817
0.0344849	0.0228882	0.057373
0.0262451	0.0234985	0.0497437
0.0180054	0.0234985	0.0415039
0.010376	0.0222778	0.0326538
0.00335693	0.0198364	0.0231934
-0.00366211	0.0167847	0.0131226
-0.00946045	0.0137329	0.00427246
-0.0134277	0.00976563	-0.00366211
-0.0167847	0.00518799	-0.0115967
-0.0234985	0.000915527	-0.022583
-0.0326538	-0.00335693	-0.0360107
-0.0418091	-0.00701904	-0.0488281
-0.0494385	-0.010376	-0.0598145
-0.0549316	-0.0128174	-0.067749
-0.0598145	-0.0152588	-0.0750732
-0.0653076	-0.0167847	-0.0820923
-0.071106	-0.0177002	-0.0888062
-0.0747681	-0.0192261	-0.0939941
-0.0753784	-0.0210571	-0.0964355
-0.0753784	-0.022583	-0.0979614
-0.0759888	-0.0238037	-0.0997925
-0.0765991	-0.0256348	-0.102234
-0.0772095	-0.027771	-0.10498
-0.0772095	-0.0305176	-0.107727
-0.0784302	-0.0326538	-0.111084
-0.0817871	-0.0354004	-0.117188
-0.0866699	-0.0378418	-0.124512
-0.0924683	-0.0396729	-0.132141
-0.0979614	-0.039978	-0.137939
-0.102234	-0.0396729	-0.141907
-0.104065	-0.0393677	-0.143433
-0.105286	-0.0387573	-0.144043
-0.105591	-0.0375366	-0.143127
-0.10498	-0.0363159	-0.141296
-0.103149	-0.0350952	-0.138245
-0.100098	-0.0338745	-0.133972
-0.0964355	-0.0326538	-0.129089
-0.0924683	-0.0317383	-0.124207
-0.0888062	-0.0317383	-0.120544
-0.0854492	-0.0323486	-0.117798
-0.0830078	-0.0332642	-0.116272
-0.0805664	-0.0344849	-0.115051
-0.0787354	-0.0354004	-0.114136
-0.0778198	-0.0360107	-0.113831
-0.0775146	-0.0360107	-0.113525
-0.0765991	-0.0360107	-0.11261
-0.0750732	-0.0363159	-0.111389
-0.0738525	-0.0366211	-0.110474
-0.0732422	-0.0369263	-0.110168
-0.0735474	-0.0372314	-0.110779
-0.0741577	-0.0366211	-0.110779
-0.0741577	-0.0363159	-0.110474
-0.072937	-0.0360107	-0.108948
-0.0708008	-0.0360107	-0.106812
-0.0695801	-0.0363159	-0.105896
-0.0680542	-0.0363159	-0.10437
-0.0662231	-0.0363159	-0.102539
-0.0628662	-0.0360107	-0.098877
-0.0598145	-0.0354004	-0.0952148
-0.0576782	-0.0344849	-0.0921631
-0.0558472	-0.0338745	-0.0897217
-0.0546265	-0.0335693	-0.0881958
-0.0540161	-0.032959	-0.0869751
-0.0549316	-0.0326538	-0.0875854
-0.057373	-0.0323486	-0.0897217
-0.0595093	-0.032959	-0.0924683
-0.06073	-0.0344849	-0.0952148
-0.06073	-0.0357056	-0.0964355
-0.0604248	-0.0375366	-0.0979614
-0.0610352	-0.0393677	-0.100403
-0.0616455	-0.0402832	-0.101929
-0.062561	-0.0405884	-0.103149
-0.062561	-0.039978	-0.102539
-0.062561	-0.0384521	-0.101013
-0.0622559	-0.0363159	-0.0985718
-0.0616455	-0.0332642	-0.0949097
-0.0601196	-0.0302124	-0.090332
-0.0592041	-0.0271606	-0.0863647
-0.0585938	-0.0250244	-0.0836182
-0.0570679	-0.0238037	-0.0808716
-0.0546265	-0.0238037	-0.0784302
-0.0518799	-0.0247192	-0.0765991
-0.0497437	-0.0265503	-0.0762939
-0.0479126	-0.0292969	-0.0772095
-0.0473022	-0.0317383	-0.0790405
-0.0463867	-0.0335693	-0.0799561
-0.0448608	-0.03479	-0.0796509
-0.0442505	-0.0350952	-0.0793457
-0.0442505	-0.0344849	-0.0787354
-0.0439453	-0.0335693	-0.0775146
-0.043335	-0.0323486	-0.0756836
-0.0430298	-0.0308228	-0.0738525
-0.0430298	-0.0296021	-0.0726318
-0.0430298	-0.0289917	-0.0720215
-0.0436401	-0.0286865	-0.0723267
-0.0442505	-0.0292969	-0.0735474
-0.0445557	-0.0302124	-0.0747681
-0.045166	-0.0317383	-0.0769043
-0.0466919	-0.0326538	-0.0793457
-0.0485229	-0.0332642	-0.0817871
-0.0506592	-0.032959	-0.0836182
-0.0527954	-0.032959	-0.0857544
-0.0546265	-0.0332642	-0.0878906
-0.0558472	-0.0335693	-0.0894165
-0.0567627	-0.0341797	-0.0909424
-0.057373	-0.0341797	-0.0915527
-0.0582886	-0.0335693	-0.0918579
-0.0604248	-0.0332642	-0.093689
-0.062561	-0.0332642	-0.0958252
-0.0640869	-0.0332642	-0.0973511
-0.0634766	-0.0335693	-0.0970459
-0.0619507	-0.0335693	-0.09552
-0.0598145	-0.0332642	-0.0930786
-0.0567627	-0.032959	-0.0897217
-0.0534058	-0.032959	-0.0863647
-0.0506592	-0.0335693	-0.0842285
-0.0488281	-0.0344849	-0.083313
-0.0485229	-0.03479	-0.083313
-0.0509644	-0.03479	-0.0857544
-0.0543213	-0.0344849	-0.0888062
-0.057373	-0.0341797	-0.0915527
-0.0604248	-0.0335693	-0.0939941
-0.0640869	-0.0332642	-0.0973511
-0.065918	-0.0326538	-0.0985718
-0.0646973	-0.0320435	-0.0967407
-0.0622559	-0.0314331	-0.093689
-0.0595093	-0.0317383	-0.0912476
-0.0552368	-0.0326538	-0.0878906
-0.0500488	-0.03479	-0.0848389
-0.0442505	-0.0369263	-0.0811768
-0.0393677	-0.0387573	-0.078125
-0.0360107	-0.039978	-0.0759888
-0.03479	-0.0408936	-0.0756836
-0.0344849	-0.0415039	-0.0759888
-0.0360107	-0.0405884	-0.0765991
-0.0390625	-0.0387573	-0.0778198
-0.0418091	-0.0366211	-0.0784302
-0.0439453	-0.0341797	-0.078125
-0.0457764	-0.0314331	-0.0772095
-0.0466919	-0.0286865	-0.0753784
-0.0476074	-0.0262451	-0.0738525
-0.0479126	-0.0247192	-0.0726318
-0.0479126	-0.0238037	-0.0717163
-0.0482178	-0.0231934	-0.0714111
-0.0485229	-0.0228882	-0.0714111
-0.0482178	-0.0234985	-0.0717163
-0.0485229	-0.0238037	-0.0723267
-0.0485229	-0.0238037	-0.0723267
-0.0479126	-0.0238037	-0.0717163
-0.0460815	-0.0228882	-0.0689697
-0.043335	-0.0210571	-0.0643921
-0.039978	-0.0177002	-0.0576782
-0.0369263	-0.0137329	-0.0506592
-0.0338745	-0.00854492	-0.0424194
-0.0308228	-0.00305176	-0.0338745
-0.0283813	0.00274658	-0.0256348
-0.0253296	0.0088501	-0.0164795
-0.022583	0.0143433	-0.00823975
-0.0204468	0.0195313	-0.000915527
-0.0189209	0.0231934	0.00427246
-0.0180054	0.0259399	0.00793457
-0.017395	0.0271606	0.00976563
-0.0170898	0.027771	0.0106812
-0.0164795	0.0268555	0.010376
-0.0146484	0.0262451	0.0115967
-0.010376	0.0262451	0.0158691
-0.00488281	0.0265503	0.0216675
0.00244141	0.0265503	0.0289917
0.0112915	0.0265503	0.0378418
0.0198364	0.0268555	0.0466919
0.0283813	0.0286865	0.0570679
0.0360107	0.0311279	0.0671387
0.043335	0.0332642	0.0765991
0.0497437	0.0341797	0.0839233
0.0534058	0.032959	0.0863647
0.0549316	0.0305176	0.0854492
0.055542	0.0268555	0.0823975
0.0552368	0.0228882	0.078125
0.0527954	0.0183105	0.071106
0.0482178	0.0134277	0.0616455
0.0430298	0.00732422	0.050354
0.0369263	0.000610352	0.0375366
0.0292969	-0.00610352	0.0231934
0.0204468	-0.0115967	0.0088501
0.0112915	-0.015564	-0.00427246
0.00335693	-0.0186157	-0.0152588
-0.00274658	-0.020752	-0.0234985
-0.00946045	-0.0216675	-0.0311279
-0.017395	-0.0219727	-0.0393677
-0.0247192	-0.0219727	-0.0466919
-0.0302124	-0.0216675	-0.0518799
-0.0341797	-0.0219727	-0.0561523
-0.0369263	-0.0234985	-0.0604248
-0.039978	-0.0256348	-0.0656128
-0.0439453	-0.027771	-0.0717163
-0.0482178	-0.0305176	-0.0787354
-0.0531006	-0.0335693	-0.0866699
-0.0579834	-0.0375366	-0.09552
-0.0628662	-0.0411987	-0.104065
-0.0665283	-0.0448608	-0.111389
-0.0695801	-0.0479126	-0.117493
-0.0717163	-0.0500488	-0.121765
-0.0714111	-0.0512695	-0.122681
-0.0695801	-0.0518799	-0.12146
-0.0665283	-0.0521851	-0.118713
-0.0634766	-0.0527954	-0.116272
-0.0613403	-0.0527954	-0.114136
-0.0604248	-0.0518799	-0.112305
-0.0598145	-0.0506592	-0.110474
-0.0585938	-0.0494385	-0.108032
-0.0582886	-0.0485229	-0.106812
-0.0592041	-0.0479126	-0.107117
-0.06073	-0.0476074	-0.108337
-0.0631714	-0.0473022	-0.110474
-0.065918	-0.0469971	-0.112915
-0.0686646	-0.0466919	-0.115356
-0.0708008	-0.0463867	-0.117188
-0.0726318	-0.0466919	-0.119324
-0.0741577	-0.0494385	-0.123596
-0.0750732	-0.0558472	-0.13092
-0.0756836	-0.0656128	-0.141296
-0.0762939	-0.0772095	-0.153503
-0.0772095	-0.0897217	-0.166931
-0.0790405	-0.101013	-0.180054
-0.0811768	-0.109253	-0.19043
-0.0808716	-0.11261	-0.193481
-0.0762939	-0.109558	-0.185852
-0.0640869	-0.0985718	-0.162659
-0.0415039	-0.0799561	-0.12146
-0.00762939	-0.0534058	-0.0610352
0.0378418	-0.0195313	0.0183105
0.0952148	0.020752	0.115967
0.164795	0.0653076	0.230103
0.245361	0.114441	0.359802
0.334167	0.166321	0.500488
0.42511	0.214539	0.639648
0.512085	0.250244	0.762329
0.589294	0.270996	0.860291
0.650024	0.279846	0.929871
0.687561	0.2771	0.964661
0.698547	0.261841	0.960388
0.681152	0.23407	0.915222
0.63446	0.197449	0.831909
0.559082	0.156555	0.715637
0.460815	0.113831	0.574646
0.3479	0.0695801	0.41748
0.228577	0.0259399	0.254517
0.110474	-0.0152588	0.0952148
0.000915527	-0.0494385	-0.0485229
-0.0933838	-0.0756836	-0.169067
-0.167847	-0.0949097	-0.262756
-0.220032	-0.109558	-0.32959
-0.249023	-0.12085	-0.369873
-0.256653	-0.130615	-0.387268
-0.246887	-0.13855	-0.385437
-0.224915	-0.143738	-0.368652
-0.195007	-0.145569	-0.340576
-0.162964	-0.142517	-0.305481
-0.132751	-0.134888	-0.267639
-0.107117	-0.123291	-0.230408
-0.0875854	-0.109558	-0.197144
-0.0738525	-0.0949097	-0.168762
-0.0650024	-0.0805664	-0.145569
-0.0610352	-0.0674438	-0.128479
-0.0610352	-0.0561523	-0.117188
-0.0628662	-0.0479126	-0.110779
-0.0646973	-0.0427246	-0.107422
-0.0668335	-0.0405884	-0.107422
-0.0689697	-0.0405884	-0.109558
-0.0708008	-0.0421143	-0.112915
-0.071106	-0.0445557	-0.115662
-0.0701904	-0.0469971	-0.117188
-0.0674438	-0.0488281	-0.116272
-0.0640869	-0.050354	-0.114441
-0.06073	-0.0509644	-0.111694
-0.0570679	-0.0506592	-0.107727
-0.0537109	-0.0500488	-0.10376
-0.0506592	-0.0491333	-0.0997925
-0.0485229	-0.0482178	-0.0967407
-0.0469971	-0.0473022	-0.0942993
-0.045166	-0.0460815	-0.0912476
-0.0439453	-0.0454712	-0.0894165
-0.0436401	-0.0454712	-0.0891113
-0.0421143	-0.0463867	-0.088501
-0.0396729	-0.0479126	-0.0875854
-0.0372314	-0.0494385	-0.0866699
-0.03479	-0.0506592	-0.0854492
-0.0320435	-0.0512695	-0.083313
-0.0292969	-0.0515747	-0.0808716
-0.0259399	-0.0518799	-0.0778198
-0.0219727	-0.0518799	-0.0738525
-0.0183105	-0.0518799	-0.0701904
-0.0152588	-0.0515747	-0.0668335
-0.0131226	-0.0512695	-0.0643921
-0.0112915	-0.050354	-0.0616455
-0.00915527	-0.0497437	-0.0588989
-0.00732422	-0.0491333	-0.0564575
-0.00579834	-0.0491333	-0.0549316
-0.00488281	-0.0485229	-0.0534058
-0.00457764	-0.0476074	-0.0521851
-0.00457764	-0.0460815	-0.0506592
-0.00305176	-0.0439453	-0.0469971
-0.00152588	-0.0418091	-0.043335
-0.000610352	-0.0402832	-0.0408936
0.000610352	-0.0393677	-0.0387573
0.00305176	-0.0384521	-0.0354004
0.00640869	-0.0378418	-0.0314331
0.00976563	-0.0378418	-0.0280762
0.0134277	-0.0396729	-0.0262451
0.0180054	-0.0427246	-0.0247192
0.022583	-0.0466919	-0.0241089
0.0274658	-0.0506592	-0.0231934
0.0320435	-0.0543213	-0.0222778
0.0363159	-0.0576782	-0.0213623
0.0393677	-0.0604248	-0.0210571
